,price,bedrooms,sqft_living,floors,condition
2707,451000.0,4.0,1670,2.0,3
2708,725000.0,4.0,2630,2.0,3
2709,345000.0,4.0,2250,1.0,4
2710,206000.0,3.0,1320,1.0,4
2711,2027000.0,4.0,4100,1.5,5
2712,2475000.0,3.0,4340,2.0,3
2713,1728000.0,4.0,3700,1.0,4
2714,580000.0,5.0,2700,1.0,4
2715,430000.0,3.0,980,1.0,4
2716,720000.0,4.0,2650,2.0,3
2717,824000.0,7.0,3670,2.0,3
2718,936000.0,3.0,2960,1.0,4
2719,535000.0,4.0,3070,2.0,3
2720,286800.0,3.0,1413,2.0,3
2721,350000.0,2.0,1260,3.0,3
2722,345000.0,3.0,1680,2.0,3
2723,435000.0,3.0,1230,2.0,3
2724,1555000.0,3.0,4360,2.0,3
2725,1325000.0,4.0,4420,2.0,3
2726,461000.0,3.0,2770,2.0,3
2727,770000.0,3.0,2910,2.0,3
2728,1384000.0,4.0,4290,1.0,3
2729,330000.0,3.0,1600,2.0,3
2730,322500.0,4.0,1820,2.0,3
2731,1600000.0,6.0,6050,2.0,3
2732,475000.0,3.0,1700,1.0,3
2733,250275.0,2.0,790,1.0,4
2734,274500.0,3.0,1720,1.0,4
2735,284950.0,3.0,990,1.0,5
2736,264950.0,4.0,1770,1.0,5
2737,242000.0,3.0,1260,1.0,3
2738,913000.0,4.0,3640,2.0,3
2739,555000.0,3.0,2040,1.0,5
2740,711000.0,4.0,1980,1.0,5
2741,403500.0,5.0,3600,1.0,4
2742,975000.0,4.0,4270,1.0,3
2743,253779.0,4.0,2030,1.5,3
2744,384400.0,3.0,1689,3.0,3
2745,646000.0,5.0,2870,1.0,3
2746,415000.0,3.0,1270,1.0,3
2747,764000.0,4.0,2790,2.0,3
2748,507000.0,5.0,3850,2.0,3
2749,545500.0,3.0,1560,1.5,4
2750,450000.0,3.0,1180,1.0,4
2751,264000.0,4.0,1820,1.0,4
2752,650000.0,5.0,1260,1.5,3
2753,365000.0,3.0,2640,2.0,3
2754,343566.0,2.0,1100,1.0,3
2755,375000.0,3.0,1950,2.0,3
2756,295000.0,3.0,1380,1.0,4
2757,325000.0,3.0,2200,1.0,4
2758,265000.0,4.0,2050,1.0,3
2759,562000.0,5.0,2795,2.0,3
2760,540000.0,4.0,2050,2.0,4
2761,4489000.0,4.0,6430,2.0,3
2762,279950.0,5.0,2150,1.0,4
2763,540000.0,3.0,1970,1.0,5
2764,310000.0,4.0,2660,1.0,4
2765,190000.0,1.0,720,1.0,3
2766,440000.0,4.0,2410,2.0,3
2767,1400000.0,3.0,2020,1.5,3
2768,230000.0,2.0,1080,1.0,3
2769,455000.0,3.0,1180,1.0,3
2770,175000.0,2.0,660,1.0,3
2771,650000.0,3.0,2920,1.0,4
2772,3000000.0,4.0,4850,2.0,5
2773,192500.0,3.0,1080,1.5,3
2774,239950.0,3.0,1670,1.0,3
2775,175000.0,6.0,1370,1.5,3
2776,850000.0,5.0,3450,1.0,5
2777,410000.0,4.0,1970,1.0,3
2778,570000.0,4.0,2290,2.0,3
2779,469000.0,5.0,2240,1.0,3
2780,559000.0,2.0,1240,1.0,4
2781,739888.0,3.0,2420,2.0,4
2782,568450.0,5.0,3260,2.0,4
2783,240000.0,2.0,670,1.0,3
2784,574950.0,5.0,3160,2.0,4
2785,180000.0,3.0,1990,2.0,3
2786,1160000.0,4.0,4680,2.0,3
2787,300000.0,3.0,1700,2.0,3
2788,630000.0,4.0,2807,2.0,3
2789,507000.0,4.0,1770,1.0,4
2790,287500.0,4.0,2570,1.0,4
2791,688000.0,3.0,3450,2.0,3
2792,424000.0,3.0,1670,1.0,3
2793,400000.0,3.0,1050,1.5,4
2794,620000.0,4.0,1910,2.0,3
2795,300000.0,3.0,910,1.0,4
2796,615000.0,5.0,2480,2.0,3
2797,206000.0,2.0,1820,2.0,3
2798,515500.0,4.0,2920,2.0,3
2799,554000.0,5.0,1870,1.0,4
2800,825000.0,4.0,3810,2.0,3
2801,855000.0,4.0,2190,2.0,3
2802,315000.0,3.0,1730,2.0,3
2803,299000.0,5.0,2220,1.0,4
2804,650000.0,3.0,1320,1.0,3
2805,465000.0,3.0,1510,1.0,3
2806,535000.0,3.0,2120,2.0,3
2807,564000.0,2.0,1690,1.0,3
2808,515000.0,3.0,1360,2.0,3
2809,580000.0,4.0,3250,2.0,3
2810,309000.0,3.0,1490,2.0,3
2811,536751.0,3.0,1930,1.0,3
2812,415000.0,4.0,2020,2.0,3
2813,267000.0,3.0,1584,2.0,3
2814,820000.0,4.0,3170,2.0,3
2815,1399950.0,4.0,3870,2.0,3
2816,485000.0,2.0,1430,3.0,3
2817,482000.0,3.0,1380,3.0,3
2818,535000.0,4.0,2610,2.0,3
2819,690000.0,3.0,1540,3.0,3
2820,576000.0,3.0,1940,1.0,4
2821,378750.0,3.0,2160,1.5,3
2822,269900.0,4.0,1530,1.5,4
2823,210000.0,3.0,1440,1.0,3
2824,429900.0,4.0,2640,2.0,3
2825,1525000.0,4.0,3620,2.0,4
2826,360000.0,4.0,2850,2.0,3
2827,405000.0,2.0,1260,1.0,4
2828,450000.0,3.0,1610,1.0,3
2829,703000.0,3.0,1360,1.5,3
2830,661000.0,4.0,2496,2.0,3
2831,580000.0,4.0,2160,1.0,3
2832,464000.0,3.0,1320,2.0,3
2833,945000.0,2.0,2540,2.0,3
2834,659500.0,4.0,2620,1.0,4
2835,200000.0,3.0,1140,1.0,3
2836,280000.0,3.0,1790,1.0,4
2837,1325000.0,4.0,2440,2.5,4
2838,346150.0,3.0,2140,1.0,4
2839,197500.0,3.0,1330,2.0,5
2840,799000.0,4.0,2590,2.0,3
2841,1309500.0,4.0,4750,2.0,3
2842,350000.0,2.0,1620,1.0,5
2843,720000.0,4.0,2440,2.0,3
2844,519000.0,3.0,2020,1.0,5
2845,590300.0,3.0,1470,2.0,4
2846,2200000.0,5.0,5990,2.0,3
2847,410000.0,6.0,2520,1.0,4
2848,437000.0,2.0,1440,1.0,3
2849,221000.0,3.0,1640,1.0,3
2850,380000.0,4.0,2150,1.0,3
2851,506000.0,2.0,1570,1.0,4
2852,395000.0,4.0,1980,1.0,4
2853,285000.0,3.0,1210,1.5,3
2854,311000.0,3.0,1900,1.5,5
2855,520000.0,3.0,1940,1.0,3
2856,435000.0,3.0,1310,1.0,4
2857,120000.0,2.0,990,1.0,2
2858,1440000.0,3.0,3870,2.0,3
2859,186000.0,3.0,1340,1.0,3
2860,756000.0,4.0,2160,1.0,5
2861,248000.0,4.0,2080,1.0,3
2862,287000.0,3.0,1300,1.5,5
2863,510000.0,4.0,2610,2.0,3
2864,249000.0,3.0,1050,1.0,4
2865,340000.0,3.0,2480,2.0,3
2866,399888.0,4.0,1820,1.5,4
2867,440000.0,3.0,1170,1.0,4
2868,899000.0,4.0,2370,1.0,3
2869,540500.0,5.0,3090,2.0,3
2870,385000.0,3.0,2310,1.0,4
2871,558000.0,4.0,2060,1.0,4
2872,600000.0,3.0,2540,1.0,3
2873,450000.0,4.0,2400,2.0,3
2874,232500.0,3.0,1320,1.0,3
2875,436000.0,2.0,790,1.0,3
2876,240000.0,4.0,1790,1.0,4
2877,489950.0,3.0,1820,2.0,3
2878,680000.0,6.0,1670,1.0,5
2879,1068000.0,5.0,3990,2.0,3
2880,352450.0,3.0,1430,1.0,5
2881,335000.0,4.0,2030,1.0,4
2882,549000.0,4.0,1290,2.0,4
2883,1240000.0,4.0,3820,2.0,3
2884,618250.0,4.0,2520,1.5,4
2885,1815000.0,5.0,3880,2.0,3
2886,850000.0,2.0,1590,1.5,3
2887,930000.0,5.0,3530,1.5,3
2888,505000.0,3.0,1610,2.0,3
2889,925000.0,4.0,3280,2.0,3
2890,275000.0,3.0,1860,1.0,4
2891,499000.0,3.0,1840,1.0,4
2892,507000.0,3.0,2120,2.0,3
2893,619850.0,4.0,2270,1.0,5
2894,500000.0,3.0,2840,1.0,3
2895,310000.0,4.0,1220,1.0,3
2896,646000.0,4.0,2310,2.0,3
2897,265000.0,3.0,1840,1.0,3
2898,475000.0,3.0,950,2.0,3
2899,600000.0,4.0,3070,2.0,4
2900,470000.0,3.0,1730,1.0,3
2901,319950.0,2.0,920,1.0,3
2902,712000.0,3.0,3200,2.0,3
2903,775000.0,4.0,3010,2.0,3
2904,390000.0,3.0,1600,1.0,3
2905,585000.0,4.0,2840,2.0,3
2906,1027000.0,3.0,2430,2.0,3
2907,232603.0,3.0,1750,2.0,4
2908,543000.0,3.0,1240,3.0,3
2909,607500.0,3.0,1530,3.0,3
2910,750000.0,3.0,3390,2.0,3
2911,728050.0,3.0,2320,1.0,3
2912,734990.0,4.0,2650,2.0,3
2913,330000.0,3.0,2238,2.0,3
2914,605000.0,4.0,2620,2.0,3
2915,441000.0,3.0,1910,1.0,3
2916,650000.0,4.0,3040,2.0,3
2917,1950000.0,7.0,4640,2.0,3
2918,395000.0,3.0,1500,1.0,3
2919,245000.0,1.0,380,1.0,3
2920,905000.0,4.0,2970,2.0,3
2921,660000.0,4.0,3030,2.0,5
2922,378000.0,4.0,1890,1.0,3
2923,600000.0,2.0,1040,1.0,4
2924,632500.0,4.0,2090,2.0,3
2925,210000.0,2.0,1680,2.0,4
2926,754800.0,2.0,2770,2.0,3
2927,175000.0,2.0,1020,1.0,4
2928,455000.0,3.0,1470,2.0,4
2929,450000.0,3.0,1430,1.0,3
2930,790000.0,4.0,2050,1.0,3
2931,480000.0,4.0,2080,1.0,3
2932,850000.0,3.0,2870,2.0,3
2933,725000.0,4.0,3940,2.0,3
2934,380000.0,3.0,1520,1.0,3
2935,979000.0,3.0,1700,1.0,4
2936,359950.0,3.0,1940,1.0,4
2937,665900.0,4.0,2870,2.0,4
2938,812000.0,3.0,3240,2.0,3
2939,203000.0,3.0,1150,1.0,4
2940,456000.0,3.0,1440,1.0,4
2941,547000.0,5.0,2200,1.5,5
2942,280000.0,3.0,1470,1.0,3
2943,640000.0,2.0,1760,1.0,4
2944,477000.0,3.0,1780,1.0,3
2945,455000.0,4.0,2450,1.0,4
2946,587206.0,3.0,1890,2.0,3
2947,425000.0,3.0,2540,2.0,3
2948,511500.0,4.0,1360,1.5,3
2949,218000.0,2.0,1310,2.0,3
2950,332000.0,3.0,1510,1.0,3
2951,291000.0,3.0,1860,1.0,4
2952,279000.0,4.0,2200,1.0,3
2953,950000.0,4.0,3360,2.0,3
2954,970500.0,3.0,2470,2.0,3
2955,412000.0,2.0,1260,1.0,3
2956,400000.0,3.0,1430,1.5,4
2957,200000.0,3.0,1230,1.5,5
2958,397000.0,4.0,2320,2.0,3
2959,715000.0,4.0,3290,2.0,3
2960,371000.0,4.0,2550,2.0,3
2961,458000.0,3.0,1870,2.0,3
2962,436500.0,5.0,3110,1.0,3
2963,329950.0,3.0,1820,2.0,3
2964,950000.0,3.0,3050,1.0,4
2965,282000.0,4.0,1890,2.0,3
2966,250000.0,1.0,800,1.0,2
2967,1135000.0,6.0,6900,2.0,4
2968,400000.0,4.0,2670,2.0,3
2969,681500.0,5.0,3260,1.0,3
2970,200000.0,2.0,860,1.0,5
2971,1300000.0,5.0,3366,2.5,3
2972,1462497.0,5.0,3840,3.0,3
2973,995000.0,4.0,3850,2.0,3
2974,355000.0,4.0,2040,2.0,3
2975,425000.0,3.0,1790,1.0,3
2976,869000.0,4.0,3740,2.0,3
2977,915000.0,3.0,2660,2.0,3
2978,2110000.0,3.0,3230,2.0,4
2979,925000.0,4.0,3140,1.0,4
2980,2400000.0,6.0,5480,2.0,4
2981,390000.0,3.0,1160,1.5,3
2982,330000.0,3.0,1860,2.0,3
2983,482500.0,4.0,1630,1.0,5
2984,525000.0,3.0,1750,3.0,3
2985,237000.0,3.0,1300,1.0,4
2986,205000.0,3.0,960,1.0,5
2987,623000.0,3.0,1850,2.0,5
2988,565000.0,4.0,3260,2.0,3
2989,400000.0,4.0,2420,1.0,4
2990,405000.0,3.0,1460,1.5,3
2991,337000.0,4.0,2240,2.0,3
2992,355000.0,2.0,1240,1.0,3
2993,885000.0,3.0,2060,1.0,4
2994,420000.0,5.0,2280,1.0,3
2995,448000.0,4.0,2510,2.0,3
2996,800000.0,4.0,3150,2.0,3
2997,830000.0,5.0,2780,2.0,4
2998,725000.0,6.0,2380,2.0,3
2999,780000.0,3.0,2140,2.0,3
3000,325000.0,2.0,840,1.0,3
3001,488800.0,4.0,2170,1.0,4
3002,1320000.0,4.0,4410,2.0,3
3003,489000.0,4.0,2120,1.0,4
3004,1240000.0,7.0,6630,2.0,3
3005,595000.0,3.0,3290,2.0,4
3006,359900.0,5.0,2290,1.0,3
3007,1080000.0,3.0,4910,2.0,4
3008,925000.0,4.0,3730,2.0,3
3009,625000.0,3.0,2440,2.0,3
3010,339990.0,3.0,2570,2.0,3
3011,775950.0,4.0,2970,2.0,3
3012,420000.0,5.0,2630,2.0,3
3013,654000.0,3.0,1530,2.0,3
3014,725000.0,3.0,3690,2.0,3
3015,375000.0,2.0,1230,2.0,4
3016,1100000.0,3.0,2200,1.0,3
3017,639500.0,4.0,2330,2.0,3
3018,849000.0,4.0,2160,1.5,4
3019,418000.0,4.0,1550,1.0,3
3020,442900.0,4.0,1780,1.0,4
3021,750000.0,3.0,2610,1.5,3
3022,930000.0,3.0,3290,2.0,3
3023,565000.0,2.0,1330,1.0,4
3024,874150.0,4.0,3530,2.0,3
3025,545000.0,4.0,2090,2.0,3
3026,500000.0,4.0,2040,1.0,3
3027,687000.0,4.0,2370,2.0,5
3028,810000.0,4.0,2810,2.0,3
3029,439500.0,3.0,2050,1.0,4
3030,802000.0,3.0,2870,1.5,4
3031,732600.0,4.0,2130,1.0,4
3032,374000.0,4.0,2580,2.0,3
3033,330000.0,4.0,2380,2.0,3
3034,365000.0,4.0,1940,1.0,1
3035,290900.0,2.0,1610,2.0,3
3036,577000.0,3.0,2060,1.0,3
3037,280000.0,2.0,1010,1.0,4
3038,675000.0,4.0,2810,2.0,3
3039,800000.0,3.0,2380,1.0,4
3040,299995.0,2.0,1060,1.0,4
3041,440000.0,3.0,1560,1.0,3
3042,249500.0,2.0,1500,1.0,4
3043,690000.0,2.0,970,1.0,4
3044,235000.0,3.0,1170,1.0,4
3045,320000.0,3.0,2280,2.0,3
3046,350000.0,7.0,2800,1.0,3
3047,334000.0,4.0,1150,1.5,3
3048,235000.0,6.0,2180,2.0,3
3049,442000.0,4.0,2520,2.0,3
3050,264000.0,3.0,1760,1.0,4
3051,275000.0,2.0,1180,1.0,4
3052,430000.0,2.0,950,1.0,4
3053,550000.0,3.0,1900,2.0,3
3054,775000.0,4.0,2300,2.0,3
3055,603500.0,6.0,2660,1.0,5
3056,230000.0,3.0,1530,1.5,4
3057,449000.0,4.0,1850,1.0,3
3058,2075000.0,4.0,4230,2.0,3
3059,420000.0,3.0,1200,1.0,3
3060,735000.0,4.0,2270,1.0,5
3061,200000.0,3.0,1090,1.0,4
3062,286000.0,3.0,1100,2.0,3
3063,579000.0,3.0,1640,3.0,3
3064,345100.0,3.0,1950,1.0,3
3065,350000.0,3.0,1660,1.5,3
3066,291500.0,3.0,880,1.5,5
3067,649950.0,3.0,1500,2.0,3
3068,458500.0,3.0,1890,2.0,3
3069,500000.0,3.0,1150,2.0,3
3070,362300.0,3.0,2430,2.0,3
3071,324000.0,4.0,2110,1.0,3
3072,495000.0,3.0,2950,2.0,4
3073,233500.0,3.0,1650,2.0,3
3074,479000.0,3.0,2110,2.0,4
3075,322200.0,4.0,2010,2.0,4
3076,835000.0,4.0,3030,2.0,3
3077,347000.0,3.0,1270,1.0,3
3078,725000.0,3.0,1610,1.0,5
3079,345000.0,3.0,1140,2.0,4
3080,345950.0,3.0,2110,2.0,3
3081,550000.0,3.0,1840,1.0,4
3082,399950.0,3.0,1560,1.0,4
3083,269500.0,3.0,1840,1.0,4
3084,494000.0,4.0,1830,1.0,4
3085,453000.0,4.0,2120,1.0,4
3086,442500.0,3.0,1600,1.0,3
3087,235000.0,4.0,1450,1.5,3
3088,389800.0,3.0,1880,1.0,3
3089,346000.0,3.0,1270,1.0,3
3090,360000.0,4.0,1720,1.0,3
3091,650000.0,4.0,2400,2.0,3
3092,290000.0,3.0,1150,1.0,4
3093,234000.0,2.0,870,1.0,3
3094,260000.0,4.0,2000,2.0,3
3095,349900.0,3.0,2420,1.0,5
3096,275000.0,3.0,1080,1.0,4
3097,725000.0,4.0,3420,2.0,3
3098,375000.0,4.0,1870,2.0,3
3099,806000.0,4.0,2500,1.0,3
3100,470000.0,3.0,2150,2.0,3
3101,490000.0,3.0,1470,2.0,3
3102,615000.0,5.0,2130,1.5,5
3103,249000.0,3.0,1000,1.0,3
3104,396500.0,3.0,2390,1.0,3
3105,405000.0,2.0,860,1.0,4
3106,560000.0,3.0,1960,2.0,4
3107,459950.0,4.0,2000,2.0,3
3108,265000.0,3.0,1620,1.5,3
3109,502000.0,6.0,2890,1.0,3
3110,430000.0,3.0,1300,1.0,3
3111,525000.0,2.0,1080,1.0,3
3112,415000.0,4.0,2170,1.0,3
3113,600000.0,3.0,2260,2.0,3
3114,225000.0,3.0,1580,1.0,4
3115,300000.0,4.0,2620,2.0,3
3116,491234.0,4.0,1540,2.0,3
3117,1580000.0,4.0,4570,2.0,5
3118,905000.0,4.0,3440,2.0,3
3119,199950.0,5.0,1740,1.0,4
3120,450000.0,4.0,2160,1.0,4
3121,899000.0,3.0,1480,2.0,4
3122,649000.0,2.0,2260,2.0,3
3123,780000.0,4.0,3910,2.0,4
3124,400000.0,4.0,1700,1.5,3
3125,831500.0,5.0,4470,2.5,3
3126,471001.0,3.0,1800,1.0,5
3127,385000.0,3.0,1630,3.0,3
3128,326000.0,3.0,1030,1.0,3
3129,335000.0,1.0,720,1.0,3
3130,320000.0,4.0,1890,1.0,4
3131,300000.0,4.0,1840,2.0,3
3132,269950.0,4.0,2540,2.0,5
3133,1220000.0,4.0,3520,1.5,5
3134,590000.0,4.0,3220,1.5,4
3135,750000.0,3.0,1820,1.5,4
3136,239950.0,3.0,1230,1.0,4
3137,215000.0,3.0,1340,1.0,3
3138,165000.0,3.0,1200,1.0,3
3139,261350.0,3.0,1390,1.0,4
3140,569000.0,4.0,1730,1.0,5
3141,425000.0,3.0,1580,1.0,3
3142,800000.0,4.0,3520,1.0,3
3143,715000.0,4.0,2650,1.0,4
3144,337000.0,3.0,1310,1.0,3
3145,560000.0,4.0,2300,2.0,3
3146,449500.0,3.0,1780,1.0,3
3147,660000.0,3.0,1980,3.0,3
3148,685000.0,2.0,1300,1.0,3
3149,905000.0,5.0,3500,2.0,3
3150,403500.0,3.0,1830,1.0,3
3151,405000.0,3.0,1520,3.0,3
3152,385000.0,4.0,2700,2.0,3
3153,1700000.0,3.0,2810,2.0,4
3154,285000.0,3.0,1660,2.0,3
3155,249900.0,3.0,1310,1.0,4
3156,633634.0,4.0,2960,2.0,3
3157,329900.0,3.0,2242,2.0,3
3158,310000.0,3.0,2540,2.0,3
3159,345000.0,3.0,1420,2.0,3
3160,160797.0,3.0,1270,2.0,3
3161,562500.0,3.0,1300,2.0,3
3162,664950.0,5.0,3190,1.0,3
3163,515000.0,5.0,2910,2.0,3
3164,497000.0,3.0,1630,2.0,3
3165,312891.0,5.0,2300,2.0,3
3166,670000.0,3.0,3310,2.0,3
3167,362500.0,2.0,940,2.0,3
3168,402101.0,2.0,1020,2.0,3
3169,438000.0,3.0,1520,1.0,3
3170,687500.0,4.0,2330,1.5,4
3171,160000.0,3.0,1010,1.0,4
3172,415000.0,3.0,1070,1.0,3
3173,405000.0,3.0,3170,2.0,3
3174,880000.0,4.0,3030,3.0,3
3175,585000.0,3.0,2270,2.0,3
3176,640000.0,4.0,2341,2.0,3
3177,819000.0,3.0,2130,2.0,5
3178,520000.0,3.0,2300,1.0,3
3179,367500.0,3.0,1660,1.0,4
3180,762500.0,4.0,2610,1.0,4
3181,300000.0,3.0,2150,1.0,3
3182,625000.0,3.0,2410,1.0,4
3183,530000.0,2.0,1580,1.0,3
3184,379000.0,3.0,1740,2.0,3
3185,615000.0,2.0,1270,1.0,3
3186,660000.0,2.0,2550,2.0,5
3187,380000.0,3.0,1860,2.0,4
3188,314900.0,4.0,2700,1.0,3
3189,324950.0,3.0,1460,1.0,3
3190,225000.0,3.0,1330,1.0,3
3191,535000.0,3.0,2070,2.0,3
3192,348500.0,3.0,1360,1.0,4
3193,725000.0,4.0,2650,2.0,3
3194,925000.0,4.0,3580,1.5,3
3195,549000.0,2.0,2034,1.0,5
3196,400000.0,3.0,1230,1.0,3
3197,620000.0,4.0,2450,2.0,3
3198,665000.0,6.0,2840,1.0,5
3199,1215000.0,4.0,3820,1.0,3
3200,1157400.0,3.0,2740,2.0,3
3201,349950.0,4.0,2090,2.0,3
3202,2466350.0,5.0,6390,2.0,3
3203,339000.0,4.0,2470,1.5,3
3204,615000.0,3.0,1720,1.0,4
3205,751000.0,4.0,3090,2.0,3
3206,941000.0,4.0,2320,1.5,5
3207,600000.0,4.0,1740,1.0,5
3208,455000.0,4.0,2950,2.0,3
3209,1295648.0,0.0,4810,2.0,3
3210,485000.0,3.0,1500,1.0,5
3211,358000.0,3.0,1810,1.0,5
3212,339000.0,3.0,1100,1.0,4
3213,258000.0,3.0,1490,1.0,3
3214,455000.0,2.0,1200,2.0,3
3215,437000.0,4.0,1890,1.0,3
3216,689000.0,3.0,2200,1.0,5
3217,319000.0,4.0,2510,1.0,3
3218,510000.0,3.0,1420,3.0,3
3219,440000.0,3.0,2000,1.0,4
3220,1010000.0,2.0,1460,1.0,5
3221,875000.0,4.0,3220,2.0,3
3222,304000.0,4.0,1310,1.0,4
3223,139000.0,2.0,690,1.0,4
3224,464500.0,3.0,1150,1.0,5
3225,336500.0,3.0,1480,1.0,3
3226,230000.0,4.0,1850,1.0,4
3227,425000.0,3.0,1930,2.0,3
3228,300000.0,2.0,750,1.0,4
3229,457500.0,3.0,1430,2.0,3
3230,366000.0,3.0,1840,1.0,4
3231,502000.0,3.0,1300,1.0,3
3232,194000.0,3.0,1050,1.0,3
3233,305000.0,4.0,2210,2.0,4
3234,1250000.0,4.0,3220,1.0,5
3235,575000.0,4.0,4620,2.0,4
3236,343500.0,4.0,1760,1.0,4
3237,325000.0,3.0,850,1.0,3
3238,600000.0,4.0,4690,2.0,3
3239,850000.0,4.0,3920,2.0,3
3240,420000.0,3.0,2140,2.0,3
3241,257500.0,2.0,1180,1.0,3
3242,317000.0,5.0,2360,1.0,4
3243,970000.0,3.0,3060,1.5,4
3244,252000.0,3.0,1670,1.0,4
3245,683500.0,3.0,1820,1.5,3
3246,289000.0,3.0,1970,2.0,3
3247,355000.0,2.0,930,2.0,3
3248,675000.0,3.0,2300,1.0,3
3249,396500.0,3.0,2590,1.0,4
3250,362500.0,4.0,1450,1.0,3
3251,395000.0,4.0,1540,1.0,5
3252,599000.0,5.0,2730,1.0,3
3253,218000.0,3.0,880,1.0,4
3254,589950.0,4.0,3190,2.0,3
3255,218000.0,3.0,1330,1.0,4
3256,360000.0,3.0,1500,1.0,3
3257,350000.0,2.0,740,1.0,4
3258,350000.0,4.0,2560,2.0,3
3259,845000.0,3.0,2540,1.5,5
3260,839000.0,3.0,3200,1.0,3
3261,850000.0,4.0,3330,1.0,3
3262,329950.0,2.0,900,1.0,4
3263,425000.0,4.0,1600,1.5,3
3264,210000.0,2.0,970,1.0,3
3265,631500.0,2.0,1130,1.0,4
3266,295000.0,2.0,650,1.0,3
3267,575000.0,3.0,2400,1.5,4
3268,415000.0,3.0,2280,2.0,3
3269,859000.0,4.0,3550,1.0,3
3270,639888.0,4.0,2050,2.0,3
3271,329445.0,2.0,830,2.0,3
3272,745641.0,4.0,2440,2.0,3
3273,395000.0,3.0,1600,2.0,3
3274,790000.0,4.0,3190,2.0,3
3275,890000.0,4.0,2550,2.0,3
3276,400000.0,3.0,2180,1.0,4
3277,365500.0,3.0,1410,1.0,4
3278,245000.0,3.0,1410,1.0,3
3279,390000.0,4.0,2340,2.0,3
3280,196500.0,3.0,1320,1.0,3
3281,1200000.0,4.0,3990,2.0,3
3282,276900.0,3.0,1270,1.0,4
3283,995000.0,3.0,4380,2.0,3
3284,2300000.0,4.0,4250,2.0,3
3285,505000.0,3.0,1860,2.0,4
3286,1229000.0,4.0,3770,2.0,3
3287,352000.0,4.0,1530,1.0,3
3288,597326.0,4.0,3570,2.0,3
3289,800000.0,2.0,1740,1.0,3
3290,270000.0,3.0,1670,1.0,4
3291,235000.0,4.0,1570,2.0,4
3292,409900.0,2.0,1590,2.0,3
3293,739900.0,5.0,2980,2.0,3
3294,608000.0,4.0,2690,2.0,3
3295,381500.0,2.0,900,1.0,5
3296,562100.0,2.0,1440,1.0,3
3297,740000.0,4.0,3000,2.0,3
3298,308000.0,3.0,1640,1.5,3
3299,905000.0,5.0,3100,1.0,3
3300,762000.0,4.0,4000,2.0,3
3301,356000.0,4.0,2020,1.5,3
3302,750000.0,3.0,1840,1.5,5
3303,418800.0,4.0,2100,1.0,4
3304,276000.0,4.0,2460,1.0,4
3305,725000.0,3.0,2610,2.0,3
3306,285000.0,3.0,1460,1.0,3
3307,205000.0,3.0,1050,1.0,3
3308,583000.0,3.0,1790,2.0,3
3309,657000.0,4.0,2180,1.5,4
3310,386000.0,4.0,2050,2.0,3
3311,589950.0,5.0,2790,1.0,5
3312,575000.0,3.0,1700,1.5,3
3313,574000.0,3.0,2380,2.0,3
3314,690500.0,5.0,2000,1.5,4
3315,565000.0,2.0,1670,1.0,3
3316,500000.0,3.0,1190,1.0,3
3317,330000.0,6.0,3040,1.0,3
3318,286000.0,2.0,780,1.0,4
3319,450000.0,3.0,2330,1.0,3
3320,870000.0,4.0,2840,1.5,5
3321,725000.0,4.0,2490,2.0,4
3322,275000.0,2.0,770,1.0,4
3323,645000.0,3.0,1850,1.0,4
3324,152000.0,3.0,1090,1.0,4
3325,315000.0,4.0,1780,1.5,5
3326,190000.0,1.0,930,1.0,3
3327,700000.0,4.0,2770,2.0,3
3328,233000.0,3.0,1250,1.5,3
3329,249000.0,4.0,1830,2.0,3
3330,310000.0,2.0,870,1.0,3
3331,265950.0,3.0,1150,1.0,4
3332,860000.0,5.0,4500,2.0,4
3333,200000.0,3.0,1150,1.5,4
3334,402000.0,4.0,2000,2.0,5
3335,305000.0,6.0,1900,1.0,2
3336,505000.0,3.0,1640,1.0,3
3337,1355000.0,3.0,2680,2.0,5
3338,482000.0,3.0,2420,2.0,3
3339,299950.0,3.0,1790,1.0,3
3340,770000.0,4.0,3920,2.0,3
3341,245700.0,3.0,1640,1.0,3
3342,283000.0,3.0,890,1.0,4
3343,650000.0,4.0,1910,1.0,4
3344,530000.0,5.0,2140,1.0,3
3345,440000.0,3.0,2030,1.0,4
3346,1005000.0,4.0,4225,2.0,4
3347,599990.0,3.0,2680,1.0,3
3348,544000.0,4.0,2030,2.0,3
3349,1700000.0,5.0,5850,2.0,4
3350,270000.0,2.0,2060,1.0,3
3351,435000.0,2.0,1060,1.5,4
3352,349000.0,3.0,1010,1.0,4
3353,1140000.0,4.0,3310,2.0,5
3354,320000.0,4.0,2000,2.0,3
3355,804100.0,4.0,3070,2.0,3
3356,594000.0,3.0,1270,2.0,3
3357,531500.0,4.0,3110,1.0,4
3358,1150000.0,3.0,2110,2.0,5
3359,374500.0,3.0,1400,2.0,3
3360,450000.0,4.0,2310,1.0,3
3361,744500.0,5.0,2700,1.0,4
3362,913888.0,5.0,2370,2.0,4
3363,760000.0,4.0,2760,2.0,5
3364,346500.0,2.0,1610,1.0,3
3365,280000.0,3.0,1230,1.0,3
3366,557500.0,3.0,1900,1.0,4
3367,260000.0,3.0,1580,1.0,3
3368,1330000.0,3.0,1940,1.5,3
3369,640000.0,3.0,1620,1.0,5
3370,280000.0,7.0,1940,2.0,3
3371,205000.0,3.0,1230,1.0,3
